datetime,open,high,low,close
2022-08-16T09:30:00+05:30,18206.7,18216.9,18187.25,18189.45
2022-08-16T09:35:00+05:30,18188.65,18199,18183.5,18199
2022-08-16T09:40:00+05:30,18197.8,18210.95,18193.8,18205.7
2022-08-16T09:45:00+05:30,18203.9,18217,18198.55,18211.9
2022-08-16T09:50:00+05:30,18212.2,18217.65,18197.05,18201.65
2022-08-16T09:55:00+05:30,18203.2,18207.25,18187.8,18206.05
2022-08-16T10:00:00+05:30,18205.1,18218.7,18201.65,18216.2
2022-08-16T10:05:00+05:30,18216.3,18220.85,18197.8,18197.8
2022-08-16T10:10:00+05:30,18197.4,18199.65,18183.1,18193.05
2022-08-16T10:15:00+05:30,18192.8,18207.95,18190.45,18206.85
2022-08-16T10:20:00+05:30,18207.1,18215.3,18206.1,18215.05
2022-08-16T10:25:00+05:30,18215,18222.15,18208.5,18218.8
2022-08-16T10:30:00+05:30,18219.6,18220.8,18206.55,18210.05
2022-08-16T10:35:00+05:30,18210.55,18210.55,18203.1,18206.7
2022-08-16T10:40:00+05:30,18206.75,18214.95,18200.2,18212.95
2022-08-16T10:45:00+05:30,18212.9,18216.8,18210.1,18215.9
2022-08-16T10:50:00+05:30,18216.55,18228.05,18215.4,18223.35
2022-08-16T10:55:00+05:30,18224.8,18236,18219.75,18233.3
2022-08-16T11:00:00+05:30,18232.55,18241.95,18232.35,18234.25
2022-08-16T11:05:00+05:30,18234.1,18243.55,18229,18229.6
2022-08-16T11:10:00+05:30,18229.65,18232.5,18224.6,18227.55
2022-08-16T11:15:00+05:30,18228.05,18229.55,18205.55,18207.65
2022-08-16T11:20:00+05:30,18206.15,18206.15,18179.35,18183.1
